DrugBank ID,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
233,1587.122923,24.03480495,18.66607206,20.17792995,16.2847494,10.70740169,11.46333064,8.402234928,9.275106489,6.357703,6.844776418,4.513561309,4.829837314,5.538925252,4.794537184,0,5.559266895,10.04526663,38.85065889,0,30.20530235,78.34480938,4.983978521,28.93554726,488.1170667,0.882352941,1.617647059,2.294117647,0.111111111,-3.38,34,467.23,22.4140929,8.438605683,3.62384573,206.5555212,12.7598713,0.33550517,12.7598713,0.250875378,0.098543451,0.250875378,-1.00958402,-0.33550517,5.4964,138.3644,489.406,2,5,0,0,0,3,2,5,5,1,7,0,4,0,0,0,170,14.86786677,5.538925252,0,0,5.559266895,0,4.794537184,4.983978521,0,0,53.53371512,58.65200838,35.59320188,23.73479236,5,0,34.10480471,0,14.11817782,19.82901144,5.538925252,0,122.5404702,0,11.12690298,11.29293437,0,0,23.20187978,14.11817782,19.63426922,0,16.82083098,90.11510565,10.04526663,22.02982792,0,65.84,3.55074089,12.44893546,17.07594118,2.131838885,11.13461919,0,22.60578953,3.506388236,0,3.684635506,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36288858,489.406,5.4964
234,610.4788115,12.75071238,10.28618331,10.28618331,8.599972197,6.141136592,6.141136592,5.013838324,5.013838324,3.669528654,3.669528654,2.589036361,2.589036361,5.907179729,4.794537184,0,5.538925252,11.08015221,30.72750487,0,6.066367068,12.13273414,22.20848285,5.733667477,244.1324111,1.5,2.333333333,3,0.384615385,-1.88,18,228.17,11.22411824,3.812330573,1.588198109,104.7769726,11.37798737,0.36552988,11.37798737,0.250473921,0.131015684,0.250473921,-0.441496126,-0.36552988,1.2604,69.2003,244.298,4,5,0,1,1,1,1,2,3,3,5,0,2,0,1,1,94,16.0344346,11.34110522,0,0,5.907179729,0,4.794537184,4.983978521,0,0,6.066367068,38.44287099,0,16.61907746,3,4.794537184,16.94058116,0,15.28474565,5.733667477,25.3043057,6.544756406,29.5869572,0,0,11.05045608,0,0,0,22.41989318,5.538925252,0,35.94777362,18.19910121,0,11.03340144,0,83.8,0,0,19.23868182,3.44898904,7.224702696,0.4369298,5.435593348,2.175544139,3.122892495,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743254466,244.298,1.2604
235,1512.396607,25.54324112,18.80467979,20.43767295,16.38086585,10.24172698,12.54138681,8.570226607,11.18854339,4.861436867,7.781162126,3.226049136,5.531793052,38.05782343,17.19862708,4.390415048,22.62070924,15.57869889,24.26546827,29.66636359,6.066367068,25.49330646,14.95193556,5.733667477,519.1010515,0.971428571,1.628571429,2.257142857,0.173913043,-3.51,35,499.414,24.6094054,8.930450214,4.842300407,203.5088964,15.67901219,0.367774544,15.67901219,0.26735654,0.0213479,0.26735654,-4.777002406,-0.367774544,5.3649,128.8129,519.574,3,7,0,0,0,2,2,4,7,2,12,0,5,0,0,0,182,5.733667477,11.63444168,10.71270432,5.948339281,10.02329115,0,4.722094864,36.54097769,0,11.33678588,32.90394574,30.33183534,17.17528553,26.96001315,4,21.58904213,32.99580259,0,14.95193556,0,31.08168554,10.45576234,71.12069927,0,21.82845468,10.45576234,24.8069707,0,11.33678588,23.36973255,15.43828162,17.45166252,25.7788353,53.55689653,0,21.82845468,0,110.86,71.22642017,1.290127774,12.0148422,0.679162177,5.455886084,-3.547264477,8.20487966,1.460109724,5.826172426,-4.777002406,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.367049216,519.574,5.3649
236,395.0240321,10.55204176,6.781913502,11.20719863,6.647065708,3.506982155,5.719624719,2.256681745,4.017656698,1.341464885,2.740379934,0.756039112,1.503125207,0,0,0,6.606881965,20.81741177,0,6.066367068,6.066367068,22.59087063,9.847599417,39.53968262,359.8372458,1.142857143,1.785714286,2.428571429,0.111111111,0.18,14,357.361,12.25052186,5.915919136,3.393743256,110.8106369,5.862277967,0.479298091,5.862277967,0.14944302,0.278394117,0.14944302,0.278394117,-0.479298091,4.4215,68.763,361.393,0,1,0,0,0,1,0,1,1,0,5,0,2,0,0,0,74,4.736862954,12.3563938,0,0,0,0,0,0,0,0,40.72325399,9.993532167,28.6572377,15.06789994,1,4.736862954,57.3936903,0,0,0,0,6.606881965,27.20063408,0,15.59711125,4.736862954,0,5.749511833,57.3936903,6.606881965,0,9.847599417,0,12.13273414,15.06789994,0,0,9.23,7.935836793,19.32848897,0,1.24273135,0,3.22407683,3.110471939,0,0.278394117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430419766,361.393,4.4215
237,602.6175788,13.56854962,9.76273826,9.76273826,9.130228955,5.700453596,5.700453596,4.352299056,4.352299056,3.220733067,3.220733067,2.205324592,2.205324592,31.02274752,10.21305479,0,5.817862778,16.72732943,0,6.327320075,0,0,20.16532066,15.57705783,267.0967539,1.263157895,2.052631579,2.736842105,0.5,-1.81,19,254.141,12.23544093,4.384238854,1.747612859,106.6046422,9.951017101,0.393568165,9.951017101,0.154853913,0.207632774,0.154853913,-1.183342782,-0.393568165,-1.9109,62.8095,267.245,6,9,0,1,1,0,2,2,8,5,9,0,2,0,1,1,102,25.79011262,36.25988634,11.3345635,0,0,0,5.098681808,9.967957042,5.098681808,0,0,0,0,12.30080996,3,20.05644514,16.85126421,0,20.16532066,0,24.41586555,12.34054944,12.02124807,0,0,5.733667477,5.817862778,0,0,60.40368397,4.736862954,0,11.79789438,6.327320075,0,11.03340144,0,150.4,5.405,0,7.840650983,35.3817179,6.841750598,0.207632774,0,-2.785799241,-0.390953011,0,0,3,3,1,0,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422583594,267.245,-1.9109
238,618.4760859,13.56854962,9.770459245,10.52638819,9.096555451,5.697804208,6.075768681,4.316739895,4.654801597,3.115462627,3.284493478,2.171713556,2.342820433,18.43583395,5.106527395,0,17.70833106,17.58469956,0,6.327320075,4.567099648,0,14.95193556,27.17799772,285.0628669,1.526315789,2.315789474,3,0.5,-1.48,19,273.595,12.54857935,4.566261411,2.020359183,112.3551926,9.737182365,0.393568836,9.737182365,0.225952827,0.017595926,0.225952827,-0.734160998,-0.393568836,-0.2974,66.365,285.691,4,8,0,1,1,0,2,2,8,3,9,0,2,0,1,1,102,20.68358522,17.84856828,11.46504,5.28358632,0,0,4.567099648,4.983978521,9.967957042,0,0,11.60093989,6.420821623,19.03816843,3,14.94991774,28.58268061,0,19.51903521,0,24.85665557,12.34054944,11.61090639,0,0,5.733667477,5.817862778,0,11.60093989,48.54690474,4.736862954,0,12.64872279,6.327320075,5.28358632,11.16387794,0,119.31,7.156880197,5.770617319,11.9914059,18.83140239,6.572330719,0.186114444,0,0.016868544,-0.247841728,0,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648166824,285.691,-0.2974
239,652.6525848,13.56854962,9.646422686,9.646422686,9.130228955,5.672772054,5.672772054,4.325050304,4.325050304,3.198827562,3.198827562,2.198915642,2.198915642,36.58201441,15.00759197,0,11.03340144,5.693927995,0,6.327320075,0,0,20.16532066,9.843390349,268.0807695,1.315789474,2.105263158,2.789473684,0.5,-1.81,19,256.133,12.23544093,4.384238854,1.747612859,105.4262736,11.50253008,0.393568165,11.50253008,0.278622928,0.092813209,0.278622928,-1.23436319,-0.393568165,-2.1998,61.2228,268.229,5,9,0,1,1,0,2,2,7,5,9,0,2,0,1,1,102,25.04042366,29.93256627,5.516700718,0,5.559266895,0,9.893218992,4.983978521,5.098681808,0,0,0,0,18.62813003,3,20.05644514,11.03340144,0,20.16532066,0,24.41586555,6.606881965,22.37505215,0,0,5.559266895,0,0,0,60.40368397,4.736862954,0,11.79789438,11.12185726,0,11.03340144,0,144.35,5.353979592,0,17.85115638,35.0305412,0.233029127,0,0,-3.046889094,-0.421817208,0,0,3,3,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415351421,268.229,-2.1998
240,1084.015179,29.69794165,23.50286619,23.50286619,19.21983556,14.86305457,14.86305457,13.82751952,13.82751952,12.17163743,12.17163743,10.08836592,10.08836592,95.46187335,45.64675634,0,38.2080745,19.26246487,5.57310453,12.99975731,0,6.9237372,0,14.21058886,584.2832768,1.024390244,1.756097561,2.414634146,0.896551724,-1.19,41,540.307,29.86273465,9.913743725,3.98947588,238.0890681,12.39684211,0.457979662,12.39684211,0.330661,0.036877451,0.330661,-1.674660999,-0.457979662,-1.515,138.5984,584.659,8,12,4,2,6,0,0,0,12,8,12,0,4,4,1,5,232,55.06280802,24.91878113,6.290026729,0,0,5.969305288,0,4.794537184,0,0,6.9237372,56.43676194,30.25055987,47.63983961,6,59.8573452,5.969305288,0,0,28.58369908,119.0131188,13.21376393,11.64912464,0,0,0,0,0,0,120.2551814,19.00512605,28.58369908,58.79322576,11.64912464,0,0,0,206.6,16.67470715,0,11.82418321,89.57212739,-4.462168457,-1.930846701,0,-6.681044109,3.003041525,0,0,8,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14016402,584.659,-1.515
241,598.2603509,18.68986997,17.05280752,17.05280752,12.2916961,11.01452568,11.01452568,10.38644072,10.38644072,9.283887991,9.283887991,7.793358108,7.793358108,0,9.589074368,0,23.40616819,29.45486913,31.09827696,32.10410811,0,6.9237372,20.7712116,4.736862954,360.266445,1.076923077,1.807692308,2.538461538,0.913043478,-0.86,26,324.25,18.5008473,6.34367413,2.592926502,158.1812424,12.31050793,0.461777277,12.31050793,0.305293342,0.033068358,0.305293342,-0.033068358,-0.461777277,5.166,101.452,360.538,0,3,4,0,4,0,0,0,3,0,3,0,2,4,0,4,146,4.736862954,11.88721133,0,0,0,5.969305288,9.589074368,0,0,0,27.6949488,74.03236601,24.17453976,0,4,14.32593732,11.75255023,0,0,40.41951117,91.58630979,0,0,0,0,0,0,0,0,17.85651662,14.32593732,40.41951117,85.48234341,0,0,0,0,43.37,5.892004033,0,24.22933142,0,0.514931304,3.530727799,0,9.724489888,8.941848885,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638403724,360.538,5.166
242,687.0593871,17.14589989,13.43319775,13.43319775,10.86227976,7.321770589,7.321770589,5.563433987,5.563433987,4.035473362,4.035473362,2.710529427,2.710529427,11.93861058,14.69560176,0,24.34066691,29.71805806,11.13655602,7.109797541,0,19.92349451,0,14.5802533,320.1259884,1.391304348,2.086956522,2.695652174,0.411764706,-2.5,23,300.181,16.8634397,6.726001512,3.306228374,133.8889344,11.80229189,0.506590076,11.80229189,0.342192708,0.056539614,0.342192708,-0.852501445,-0.506590076,2.73322,82.8461,320.341,2,6,0,1,1,1,0,1,5,2,6,0,6,0,0,0,124,19.6867807,23.66935712,0,0,0,11.93861058,4.794537184,4.794537184,0,0,11.64912464,32.25256914,17.54772461,7.109797541,2,29.27585507,11.93861058,0,0,0,39.71682123,7.109797541,33.9029306,0,11.49902367,4.736862954,0,11.49902367,0,29.26146291,22.55910373,6.9237372,46.8137236,11.64912464,0,0,0,93.06,10.39253213,0,22.4049396,19.14989516,3.040891587,-0.972732045,0,2.680414331,3.793845126,1.510214112,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618199692,320.341,2.73322
243,113.7095059,7.137828202,5.434538411,5.434538411,4.7876937,3.38164915,3.38164915,2.724755021,2.724755021,1.829978886,1.829978886,0.94531157,0.94531157,12.20793278,10.21305479,0,12.20793278,13.21376393,0,0,0,0,0,9.473725908,146.0579088,1,1.3,1.5,1,-0.16,10,136.062,6.543966449,2.165579023,1.152493716,58.36785726,9.21287037,0.38750169,9.21287037,0.110878313,0.153518519,0.110878313,-0.756944444,-0.38750169,-1.4942,31.4936,146.142,2,4,0,2,2,0,0,0,4,2,4,0,3,0,2,2,58,19.6867807,24.41586555,0,0,0,0,0,0,0,0,0,0,0,13.21376393,2,19.6867807,0,0,0,0,24.41586555,13.21376393,0,0,0,0,0,0,0,47.84268427,9.473725908,0,0,0,0,0,0,65.52,9.607592593,0,0,18.42574074,0,0,0,-1.820925926,1.120925926,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47575476,146.142,-1.4942
244,460.2546337,12.57698579,8.931259898,8.931259898,8.040912558,5.144440951,5.144440951,3.934440019,3.934440019,2.763523697,2.763523697,1.825114441,1.825114441,36.70594919,15.00759197,0,0,5.687386275,4.567099648,18.32957771,0,0,0,15.57705783,242.0902715,1.411764706,2.117647059,2.647058824,0.5,-1.41,17,228.119,12.0576848,4.456327991,2.049683214,96.67756129,11.62198176,0.398524043,11.62198176,0.254277081,0.303697589,0.254277081,-1.269931028,-0.398524043,-1.958,58.1238,242.231,5,7,0,1,1,0,1,1,7,4,7,0,2,0,1,1,94,25.79011262,18.31189916,6.227901171,0,5.559266895,0,9.361636832,0,0,0,0,6.066367068,17.95059691,6.606881965,2,20.05644514,5.687386275,0,4.567099648,0,24.53980033,12.34054944,28.68338179,0,0,11.29293437,5.687386275,0,0,44.80546296,4.736862954,0,6.227901171,23.12411489,0,0,0,117.94,6.338916289,0,11.62198176,28.21751281,5.294672015,0,2.671494709,-3.045817271,-0.432093648,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.478132929,242.231,-1.958
245,400.9401974,6.974691495,4.95737602,4.95737602,4.877010098,2.745085789,2.745085789,1.863944823,1.863944823,1.253139418,1.253139418,0.777113352,0.777113352,0,4.794537184,0,5.559266895,11.03340144,0,12.52416365,0,0,20.16532066,0,136.0385107,1.5,2.4,3.2,0,-1.65,10,132.082,5.159860162,1.662923452,0.539770508,55.11114768,10.88425926,0.312457592,10.88425926,0.261325601,0.167824074,0.261325601,-0.167824074,-0.312457592,-0.3538,34.5094,136.114,2,5,0,0,0,0,2,2,3,2,5,0,0,0,0,0,50,4.983978521,5.386224214,5.647177221,0,5.559266895,0,9.893218992,4.983978521,5.098681808,0,0,0,0,12.52416365,2,0,11.03340144,0,20.16532066,0,0,0,22.87796773,0,0,5.559266895,0,0,0,20.16532066,0,0,0,17.31870083,0,11.03340144,0,74.43,0,0,17.14638889,6.722314815,0.349537037,0,0,2.781759259,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519236857,136.114,-0.3538
246,554.7242216,13.44722928,8.985421854,8.985421854,8.45159616,5.088188596,5.088188596,3.872440704,3.872440704,2.71563197,2.71563197,1.7595979,1.7595979,48.21291343,24.19254421,0,0,10.76394322,0,0,4.983978521,0,0,9.843390349,262.0601143,1.388888889,2.055555556,2.611111111,0.555555556,-1.55,18,251.105,12.89531654,4.61118796,1.967511822,98.88437608,13.06334569,0.393566854,13.06334569,0.330215555,0.57095994,0.330215555,-1.52300737,-0.393566854,-2.7128,54.2901,262.193,4,8,0,1,1,0,1,1,7,4,9,0,2,0,1,1,100,20.05644514,18.31189916,6.227901171,5.817220841,5.559266895,5.689743398,14.34561535,4.794537184,4.390415048,0,0,0,0,12.80372554,2,24.44686019,0,0,9.551078169,0,24.53980033,6.606881965,32.85214907,0,0,11.24901029,4.390415048,0,0,49.78944148,4.736862954,5.817220841,6.227901171,15.78591794,0,0,0,124.78,18.69585231,0,23.96246134,27.99620793,-2.181265563,-1.229316421,0,-4.836511716,-0.574094545,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458972487,262.193,-2.7128
247,586.2538077,14.49335306,11.81285359,13.44584675,10.30966309,7.030143039,8.423989889,5.17884573,6.757534793,3.464773598,5.075923159,2.433393575,3.484601734,0,0,0,0,0,29.95552648,11.12690298,11.76188495,0,70.46349015,12.21787344,314.0911406,0.857142857,1.428571429,2.047619048,0.235294118,-1.36,21,296.335,14.57198739,7.071263849,4.063283842,135.3089344,5.506037467,0.340121618,5.506037467,0.138485039,0.886868071,0.138485039,0.886868071,-0.340121618,3.9375,93.893,314.479,0,2,0,1,1,2,0,2,3,0,4,0,4,0,1,1,108,4.899909731,4.320534086,0,0,0,0,4.899909731,0,0,0,84.64342908,11.12690298,13.08951281,12.54547958,3,0,28.30029248,0,9.799819462,0,13.08951281,12.54547958,71.79057367,0,0,0,0,0,23.97975839,26.66583313,13.08951281,0,11.12690298,60.66367068,0,0,0,6.48,1.002930314,7.262131099,4.708842593,0,2.659806101,0.971247323,21.13578866,0,2.759253905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.788367968,314.479,3.9375
248,155.826806,8.14626437,4.967158282,4.967158282,4.574586063,2.356789653,2.356789653,1.568918104,1.568918104,0.769839403,0.769839403,0.282873695,0.282873695,18.55590252,10.00179021,0,4.860679247,0,0,0,0,0,5.27755812,16.0474479,149.0436557,1.9,2.4,2.7,0.666666667,-1.37,10,142.05,8.63,3.616587863,2.821686281,55.91807564,10.08333333,0.597351629,10.08333333,0.326756227,0.209537037,0.326756227,-1.325555556,-0.597351629,-1.25,28.3201,149.106,4,7,0,0,0,0,0,0,4,3,7,0,3,0,0,0,58,21.25470092,0,11.31939895,6.544756406,0,5.969305288,4.794537184,0,0,0,4.860679247,0,0,0,0,19.96899685,5.969305288,0,0,11.0112256,6.041840829,6.544756406,5.207253025,0,0,5.733667477,0,0,0,33.73036219,4.794537184,5.207253025,0,5.27755812,0,0,0,121.98,0,0,9.727306311,28.09653628,4.880648148,-1.315277778,-1.325555556,0,-0.563657407,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262637934,149.106,-1.25
249,1232.816796,19.72540387,15.43105972,16.2475563,13.4428029,8.64802621,10.53943775,6.435391867,8.183847066,4.352120741,4.958613813,3.181320959,3.736440256,10.02329115,8.417796984,0,0,11.43689811,39.4363916,0,25.30889875,48.53093655,10.03888347,9.720841475,393.1147125,0.892857143,1.5,2.071428571,0.095238095,-3.32,28,374.316,18.06243844,7.011523241,3.565369904,162.7754041,11.49461632,0.494499132,11.49461632,0.22932098,0.439207819,0.22932098,-3.365744896,-0.494499132,4.5117,113.9922,393.468,2,6,0,0,0,3,1,4,5,2,7,0,5,0,0,0,142,10.05365156,5.749511833,0,10.02329115,0,0,4.722094864,13.40177551,0,0,36.39820241,24.26546827,16.8388155,41.46112698,4,13.15465994,48.89129984,0,4.983978521,0,0,23.40445019,66.73003775,0,5.749511833,14.77574642,17.06215882,5.749511833,0,26.76734223,10.02329115,0,0,66.73003775,0,21.80584986,0,80.32,30.93374681,0,4.729025207,5.432445909,3.858133225,0.526504157,20.97479591,1.111984326,0,-1.816635548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.487707925,393.468,4.5117
250,873.7674915,24.18986997,22.2080884,22.2080884,15.25516083,13.87570652,13.87570652,14.48428599,14.48428599,13.39461474,13.39461474,10.84740709,10.84740709,11.38429576,15.00759197,0,33.68183431,23.67162418,44.94575136,18.41474778,0,0,54.5421805,0,456.3603454,0.909090909,1.606060606,2.272727273,0.9,-0.83,33,408.327,23.89063251,7.10993563,2.752023123,201.3538031,12.79442926,0.480805443,12.79442926,0.309752764,0.030190027,0.309752764,-0.557033779,-0.480805443,7.0895,132.6116,456.711,2,3,5,0,5,0,0,0,2,2,3,0,1,4,0,4,186,10.21305479,0,0,0,0,5.969305288,4.794537184,0,0,0,60.11528503,109.0368867,0,11.51895686,5,15.00759197,5.969305288,0,0,56.66448258,112.3575214,0,11.64912464,0,0,0,0,0,0,22.28632647,4.794537184,56.66448258,106.253555,11.64912464,0,0,0,57.53,0,0,12.79442926,21.41093555,1.458497789,1.824920858,0,11.644133,16.95041688,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414108691,456.711,7.0895
